"Product Code","Product Name",Variant,Expected,Counted
SYBB65078,"65078 BLACK SHIRT",,0.0000,
SYBB6511,"6511 BLACK SHIRT",,0.0000,
SYBB6594,"6594 BLACK SHIRT",,1.0000,
SYBB6601,"6601 BLACK SHIRT",,0.0000,
SYBB6607,"6607 BLACK SHIRT",,0.0000,
SYBB6611,"6611 BLACK SHIRT",,0.0000,
SYBB6614,"6614 BLACK SHIRT",,0.0000,
SYBB6617,"6617 BLACK SHIRT",,0.0000,
SYBB6621,"6621 BLACK SHIRT",,0.0000,
SYBB7005,"7005 BLACK SHIRT",,0.0000,
SYBB70737,"70737 BLACK SHIRT",,1.0000,
SYBB70806,"70806 BLACK SHIRT",,2.0000,
SYBB7118,"7118 BLACK SHIRT",,1.0000,
SYBB7180,"7180 BLACK SHIRT",,0.0000,
SYBB80153,SYBB80153,,0.0000,
SYBB8103,SYBB8103,,0.0000,
SYBB81301,"81301 BLACK SHIRT",,2.0000,
SYBB8148,SYBB8148,,0.0000,
SYBB8201,SYBB8201,,1.0000,
SYBB8315,SYBB8315,,-1.0000,
SYBB8472,"8472 BLACK SHIRT",,0.0000,
SYBB8497,SYBB8497,,0.0000,
SYBB8916,SYBB8916,,1.0000,
SYBB8917,SYBB8917,,-1.0000,
SYBB8934,SYBB8934,,1.0000,
SYBB8994,SYBB8994,,0.0000,
SYBB90140,SYBB90140,,0.0000,
SYBB91057,SYBB91057,,0.0000,
SYBB91061,SYBB91061,,0.0000,
SYBB91152,SYBB91152,,-1.0000,
SYBB9160,"9160 BLACK SHIRT",,1.0000,
SYBB9192,"9192 BLACK SHIRT",,5.0000,
